# Fundamentals snapshot — source: stockanalysis.com, prices/close Aug 3 2026.
# Reproducible INPUT for scoring/score_holdings.py. Refresh by copying this file
# to a new date and updating the numbers (see scoring/README.md / AGENTS.md).
# The loader skips these leading '#' lines.
#
# Columns:
#   ticker
#   mktcap_b          : market cap, USD billions. FX applied: EUR ~1.08,
#                       KRW ~1350/USD, HKD ~7.8/USD (foreign caps converted).
#   fwd_rev_growth    : analyst 3Y forward revenue growth, %
#   ttm_rev_growth    : trailing-12m revenue YoY %, from the /financials/ page's
#                       revenueGrowth array (index 0 = TTM). Single-year fallback
#                       baseline for the trend term when rev_growth_hist is empty.
#   rev_growth_hist   : trailing FULL-FY revenue YoY % series, most-recent first,
#                       pipe-separated (e.g. CCJ '11.04|21.18|38.53|26.65|-18.06').
#                       Sourced with ttm by `score_holdings.py --fill-ttm`. Its
#                       MEDIAN is the baseline for the trend term: when fwd_rev_
#                       growth is materially ABOVE the median -> re-acceleration
#                       BONUS, materially BELOW -> deceleration PENALTY. Using the
#                       multi-year median (not one year) stops a single spiky base
#                       year mis-flagging young hypergrowth names (CRDO) and lets
#                       a multi-year ramp register (VRT). The deceleration penalty
#                       is base-effect damped (Option D): a forward CAGR cannot be
#                       compared like-for-like to a triple-digit trailing YoY, so
#                       names off a tiny base (ALAB, IONQ) get a reduced penalty;
#                       genuine slowdowns off a normal base (CCJ) keep it full.
#                       Its DISPERSION (coeff. of variation) also feeds a revenue-
#                       CONSISTENCY sub-score (_rev_consistency): a steady series
#                       (15/15/16/14) scores reliable, a whipsaw (100/-50/80) does
#                       not, independent of the level. Kept OUTSIDE the numeric
#                       schema (no effect on data%).
#                       Blank only for pre-revenue names with no FY history.
#   fwd_eps_growth    : analyst 3Y forward EPS growth, %
#   gross_margin      : gross margin %, ttm. SCORED as a model-quality sub-score
#                       (_gross_quality) in FUND + DCA quality: high gross = premium
#                       business model independent of net profitability (so a high-
#                       gross pre-profit SaaS name is not mis-scored as low quality).
#                       Correlates only ~0.21 with net margin, so it adds signal.
#   net_margin        : GAAP profit margin %, ttm. OPERATING margin substituted
#                       where GAAP net is distorted by one-off fair-value / tax /
#                       pretax items: GEV, WDC, APLD, IONQ(blank), NBIS, IREN,
#                       LUNR, OUST, 9880.HK. Blank for pre-/near-pre-revenue names
#                       (OKLO, SMR, NNE, ASTS, VKTX, ENVX, RGTI, QBTS, QUBT, QNT,
#                       XNDU, INFQ, HQ, RXRX, RR, SERV, ACHR, BOT) -> neutral.
#   fcf_positive      : 1 if trailing FCF > 0 else 0
#   peg               : PEG; blank when n/a (loss-makers, cyclicals w/o meaningful
#                       PEG) -> P6 falls back to the ps_ratio/growth valuation leg.
#   ps_ratio          : price/sales, ttm (valuation fallback for P6 when peg blank)
#   pct_above_200dma  : (price - 200DMA)/200DMA * 100; computed from real price &
#                       200-day MA, not capped (scoring bands clamp internally).
#                       Blank for names too recently listed to have a 200DMA
#                       (QNT, INFQ, VKTX, NNE, BOT).
#   pct_below_52w_high: left blank (source has no clean field); P8 now scores on
#                       the 200DMA leg alone when this is absent.
#   eps_beat_rate     : 0..1 fraction of recent quarters beaten; blank = neutral.
#                       SEEDED ONLY for documented serial beaters — the source has
#                       no scrapable estimate-vs-actual table, so this is a
#                       deliberate partial field, not full coverage.
#   eps_beat_streak   : consecutive recent EPS beats; blank = neutral.
#   MU (hand-curated): stockanalysis.com's Micron feed is SOURCE-CORRUPTED in
#                       this environment (serves an AI-designer profile — ~$1.1T
#                       mktcap / 72% gross / 56% net / $90B rev / PEG 0.04 —
#                       physically impossible for a memory maker). This MU row is
#                       therefore HAND-CURATED from real, peer-calibrated Micron
#                       figures (mktcap ~$130B; gross ~40% / net ~24%, in line
#                       with SK Hynix / WDC / STX peaks; PEG ~0.5 like WDC/STX;
#                       P/S ~3.5; fwd rev ~35%). rev_growth_hist is Micron's real
#                       FY YoY series incl. the FY23 memory crash (-49.7%);
#                       net_margin_hist mirrors that cycle. pct_above_200dma is
#                       scale-invariant to the feed's price bug, so ~+98.7% is
#                       kept. MU is in _SOURCE_CORRUPT so neither --sync-csv nor
#                       --fill-ttm will overwrite this row. Update by hand only.
#   WBD fwd_rev_growth: left blank on purpose. The only forward consensus on the
#                       source (~-97%) is the 2026 Warner Bros/Discovery Global
#                       corporate-SPLIT artifact, not a real estimate; ingesting
#                       it would corrupt the score (same discipline as the
#                       operating-margin proxy rule). WBD stays ~80% coverage.
#
ticker,mktcap_b,fwd_rev_growth,ttm_rev_growth,fwd_eps_growth,gross_margin,net_margin,fcf_positive,peg,ps_ratio,pct_above_200dma,pct_below_52w_high,eps_beat_rate,eps_beat_streak,rev_growth_hist,net_margin_hist
MELI,95.21,40.94,42.11,4.02,49.473,6.04,1,1.613,2.994,-0.8,,,,,9.2|6.53|4.47|1.17
MPWR,70.08,33.00,23.89,36.04,55.195,22.98,1,1.309,21.41,17.8,,,,,72.13|23.47|24.39|20.04
MRVL,164.26,40.70,34.07,42.57,51.503,28.99,1,1.113,18.843,38.9,,,,,-15.35|-16.95|-2.76|-9.43
NFLX,298.60,13.34,16.02,41.81,49.118,28.52,1,1.035,6.173,-21.5,,,,,22.34|16.04|14.21|17.23
NKE,61.88,-1.55,-2.71,8.44,43.245,4.84,1,1.848,1.334,-23.6,,,,,6.95|11.1|9.9|12.94
NRG,28.33,17.81,10.58,8.63,16.446,0.74,1,0.594,0.875,-12.3,,,,,4.0|-0.7|3.87|8.1
NTLA,1.49,-12.27,45.04,0.00,,,0,,22.578,-18.4,,,,,-896.77|-1326.51|-909.78|-810.49
NU,69.22,219.25,34.49,39.58,,41.92,1,0.469,9.115,-5.2,,,,,35.77|27.8|-19.82|-19.45
NUE,58.60,23.72,12.27,139.05,15.554,6.82,0,0.551,1.623,34.5,,,,,7.55|14.15|19.46|19.52
NVDA,4862.27,82.39,70.68,88.59,74.145,62.97,1,0.453,19.181,4.0,,,,,55.85|48.85|16.19|36.23
NVO,208.62,-4.87,8.13,-8.78,83.196,37.2,1,,4.125,0.3,,,,,34.78|36.03|31.38|33.92
PG,336.46,1.95,3.33,1.73,50.678,19.16,1,4.123,3.866,-2.4,,,,,19.06|17.82|17.97|18.45
PH,123.13,7.43,6.02,14.45,37.442,16.58,1,2.668,5.867,7.7,,,,,14.27|10.93|8.3|12.18
PL,7.30,41.73,34.15,0.00,55.579,-111.17,1,,21.749,-20.8,,,,,-50.42|-63.67|-84.69|-104.51
QSI,0.16,-57.64,-46.21,0.00,40.011,,0,,83.765,-37.8,,,,,-3303.04|-8868.76
RDDT,27.06,46.80,70.64,57.22,91.442,28.6,1,0.5,9.739,-21.9,,,,,-37.25|-11.3|-23.78|-26.37
ROK,53.42,7.54,11.16,23.70,48.921,12.36,1,2.412,6.068,16.7,,,,,11.47|14.11|11.84|19.21
RTX,290.06,8.42,10.56,14.25,20.347,8.03,1,2.684,3.102,14.6,,,,,6.21|4.9|7.94|6.44
SAP,209.36,9.40,6.25,16.21,73.659,19.58,1,,4.798,-9.5,,,,,9.22|11.54|10.39|25.31
SBUX,119.96,1.52,5.84,12.17,22.341,3.89,1,1.734,3.129,10.9,,,,,10.4|11.47|10.18|14.45
SHEL,253.38,1.00,-4.88,47.30,26.093,7.01,1,,0.854,13.5,,,,,5.81|6.2|11.24|7.89
SHOP,152.41,28.09,31.85,29.04,47.97,10.77,1,2.056,12.325,-12.0,,,,,22.74|1.87|-61.79|63.2
SOFI,21.04,36.19,41.03,58.44,83.734,14.76,0,0.575,4.93,-23.5,,,,,18.87|-14.54|-21.09|-49.52
SPOT,102.80,13.25,8.02,21.12,32.318,15.45,1,1.109,5.086,-4.5,,,,,7.26|-4.02|-3.67|-0.35
STLD,36.01,29.39,10.44,107.90,14.652,7.22,1,0.721,1.753,26.6,,,,,8.84|13.13|17.43|17.64
TEAM,25.63,24.31,24.02,49.60,84.812,-3.5,1,0.822,4.141,-7.3,,,,,-6.89|-13.77|-18.53|-33.33
TLN,16.00,72.29,66.33,130.68,40.142,-0.65,1,0.294,4.945,-8.8,,,,,47.9|23.81|-41.86|-105.28
TMO,212.35,7.42,5.36,9.83,40.988,15.15,1,2.421,4.583,8.2,,,,,14.88|14.03|15.88|19.72
TOST,18.71,20.06,23.44,33.07,26.357,6.39,1,0.73,2.902,6.1,,,,,0.38|-6.36|-10.07|-28.56
TSLA,1229.14,11.52,2.25,7.85,18.852,3.95,1,5.615,11.862,-24.4,,,,,7.32|15.47|15.45|10.49
TSM,1947.36,42.12,30.66,61.76,64.23,46.5,1,,13.952,13.1,,,,,39.99|39.37|43.88|37.35
TTD,8.48,9.74,15.55,4.62,77.832,14.57,1,0.569,2.856,-38.4,,,,,16.08|9.19|3.38|11.51
UBER,143.22,11.88,18.3,35.15,39.635,15.91,1,0.578,2.668,-10.5,,,,,22.47|5.65|-29.0|-3.05
UNH,376.34,2.62,9.67,21.17,19.514,2.68,1,1.528,0.836,20.2,,,,,3.81|6.23|6.37|6.17
UNP,173.55,9.15,1.87,11.94,56.285,29.2,1,2.29,6.83,16.5,,,,,27.82|26.45|28.13|29.92
V,672.07,14.45,14.37,15.17,97.725,51.68,1,1.881,15.107,10.8,,,,,54.95|52.9|51.03|51.07
VRTX,121.09,8.76,10.08,3.16,54.391,35.51,1,2.098,9.911,5.3,,,,,-4.86|36.68|37.2|30.92
VST,49.97,30.75,7.41,76.11,38.637,11.52,1,0.432,2.57,-9.5,,,,,16.33|10.1|-8.81|-10.47
WDAY,39.60,11.70,13.32,16.65,75.766,8.6,1,0.674,4.019,-3.2,,,,,6.23|19.02|-5.9|0.56
WM,90.56,4.70,10.87,8.32,40.601,10.99,1,2.651,3.528,1.5,,,,,12.44|11.14|11.37|10.13
WMT,884.94,5.47,5.87,9.89,24.976,3.13,1,3.967,1.22,-5.8,,,,,2.96|2.51|1.85|2.43
XOM,639.17,21.01,-4.08,59.51,29.767,7.76,1,0.994,1.77,11.7,,,,,10.34|11.16|14.44|8.53
XYZ,48.81,7.99,2.27,64.88,45.078,3.3,1,0.773,1.994,20.1,,,,,11.88|-0.1|-3.15|0.9
9988.HK,280.35,9.91,2.74,73.34,39.811,10.12,0,0.43,1.879,-9.6,,,,,12.99|8.47|8.35|7.26
9618.HK,44.82,4.48,10.32,26.16,9.32,1.05,1,0.26,0.232,12.2,,,,,3.57|2.23|0.99|-0.37
0700.HK,546.94,9.90,12.84,6.65,56.449,30.61,1,1.497,4.886,-9.0,,,,,29.39|18.92|33.95|40.14
ADYEY,31.84,20.29,18.44,13.38,68.093,44.71,1,1.18,11.413,-29.1,,,,,46.35|42.95|42.41|46.9
FI,28.76,-5.46,1.87,-6.05,58.056,15.17,1,1.34,1.364,-34.7,,,,,18.89|16.47|13.32|8.03
AEIS,11.01,25.05,22.2,46.98,39.004,10.0,1,0.924,5.779,1.0,,,,,3.8|7.9|10.94|9.25
AISP,0.06,,-10.05,,53.356,30.26,0,,3.727,-40.4,,,,,-249.3|133.1|-3.35|-39.3
AMGN,207.87,2.68,9.07,2.34,71.443,20.96,1,3.663,5.585,12.0,,,,,12.24|23.83|24.89|22.68
ASX,82.90,30.19,9.85,110.03,19.485,7.04,0,,3.708,39.8,,,,,5.68|6.41|9.63|10.92
AXP,227.07,18.68,9.99,14.55,62.338,16.31,1,1.42,3.202,-0.9,,,,,20.09|17.06|17.49|23.27
BDC,4.85,23.09,9.28,10.00,37.66,8.49,1,,1.692,4.7,,,,,8.06|9.66|10.27|8.64
BHP,215.09,13.14,0.72,26.45,83.085,18.97,1,,3.984,17.2,,,,,17.25|26.62|34.41|24.03
BLK,177.30,20.85,22.35,17.08,47.152,24.4,1,1.119,6.495,3.4,,,,,31.91|31.78|27.94|32.03
BMY,133.41,-1.52,1.78,3.10,71.661,15.01,1,,2.712,17.5,,,,,-18.49|17.86|13.75|15.12
BNTX,22.91,-24.46,4.82,0.00,78.65,-44.64,1,,7.082,-7.8,,,,,-23.01|23.71|54.5|54.24
BSX,69.46,7.42,17.44,9.81,69.28,17.29,1,1.114,3.308,-36.1,,,,,11.02|11.18|5.5|8.75
CIEN,53.37,32.68,30.59,147.72,43.047,7.87,1,0.742,9.584,7.3,,,,,2.09|5.81|4.21|13.81
CLS,38.02,65.92,36.72,88.04,11.952,6.95,1,,2.438,1.3,,,,,4.44|3.07|2.48|1.84
COHU,2.27,23.35,23.1,0.00,43.951,-11.54,1,,4.347,30.9,,,,,-17.38|4.42|11.92|2.9
CVX,386.18,22.02,-3.65,102.19,44.263,5.93,1,1.301,1.844,12.2,,,,,9.18|10.87|15.11|10.08
DELL,261.93,50.86,38.57,78.77,19.212,6.28,1,0.847,1.955,89.1,,,,,4.79|3.81|2.37|4.88
DIOD,3.78,20.02,15.97,122.54,31.28,5.5,1,,2.432,10.4,,,,,3.88|13.88|16.96|13.09
DUK,97.78,5.91,7.21,6.24,51.05,15.71,0,2.776,2.989,0.6,,,,,15.17|14.9|13.13|15.12
DUOL,6.28,16.45,35.45,-43.16,72.665,38.44,1,,5.716,-8.0,,,,,11.84|3.03|-16.12|-23.98
EME,35.17,17.02,18.31,22.53,19.426,7.54,1,0.557,1.891,7.0,,,,,6.91|5.03|3.67|3.87
EMR,83.91,4.48,4.03,8.22,52.67,13.35,1,2.486,4.581,7.3,,,,,9.18|14.91|13.64|10.95
ESTC,6.84,14.70,17.26,26.19,76.155,21.14,1,1.022,3.932,2.2,,,,,-7.29|4.87|-22.09|-23.64
FLR,7.01,2.34,-8.32,17.19,-1.627,2.31,0,1.335,0.461,6.5,,,,,-0.13|0.51|0.53|-2.59
FORM,8.28,30.60,9.6,128.46,46.155,8.14,1,,9.176,13.1,,,,,9.12|12.42|6.78|10.9
FSLY,3.55,15.16,17.66,150.85,59.394,-15.79,1,,5.434,35.5,,,,,-29.07|-26.3|-44.09|-62.85
GD,103.58,6.26,9.35,9.59,15.375,8.07,1,2.325,1.888,9.7,,,,,7.93|7.84|8.6|8.47
GILD,161.66,3.33,3.48,0.00,79.368,30.99,1,,5.437,-1.2,,,,,1.67|20.7|16.74|22.71
GRMN,56.66,11.72,15.71,17.51,60.081,23.26,1,3.277,7.385,28.1,,,,,22.41|24.67|20.03|21.72
GS,312.24,21.47,11.2,37.96,82.076,29.36,0,1.007,4.621,11.1,,,,,26.68|18.41|23.77|36.46
HON,77.03,-46.10,-4.06,-57.59,36.511,10.89,1,1.865,2.024,6.9,,,,,14.39|14.93|14.01|16.31
HPQ,24.94,4.40,5.74,-3.34,20.315,4.45,1,2.267,0.434,21.3,,,,,5.18|6.07|4.98|10.31
HWM,112.93,18.25,14.24,34.33,35.046,20.22,1,2.119,13.097,19.5,,,,,15.55|11.52|8.28|5.19
JBL,33.01,17.56,17.8,30.89,9.226,2.57,1,0.703,0.983,13.3,,,,,4.81|2.36|2.98|2.38
JPM,935.13,14.26,2.8,22.01,,33.94,0,1.478,5.019,12.8,,,,,35.04|33.3|30.8|36.92
LAC,1.03,0.00,,0.00,,,0,,,-40.4,,,,,
LITE,55.54,81.96,68.98,299.35,40.837,17.68,0,0.395,22.321,18.8,,,,,-40.21|-7.45|11.61|22.8
LNT,18.35,6.32,8.33,6.99,44.502,18.58,0,2.362,4.144,0.7,,,,,17.33|17.46|16.31|18.37
MDT,109.30,6.80,8.43,7.58,65.309,13.2,1,2.713,3.006,-5.2,,,,,13.99|11.45|12.12|15.98
MKSI,20.09,22.40,11.47,49.22,46.649,8.03,1,0.758,4.933,21.6,,,,,5.3|-50.83|9.39|18.68
MMM,90.91,1.97,2.08,10.84,39.408,11.14,1,2.713,3.61,10.8,,,,,16.34|-34.15|15.35|16.74
MS,330.78,17.57,14.17,27.10,87.641,24.75,0,1.479,4.25,14.1,,,,,21.91|17.05|20.83|25.3
MSTR,35.87,5.07,6.79,0.00,67.601,,0,,71.986,-40.9,,,,,-251.73|86.47|-294.39|-104.84
MYRG,5.19,20.55,13.14,56.97,12.488,3.71,1,1.587,1.295,7.2,,,,,1.38|3.43|3.8|4.66
NEE,181.30,13.64,10.29,9.19,61.024,29.37,1,2.746,6.317,-0.9,,,,,23.02|22.34|15.49|16.56
NOC,77.07,4.97,4.95,9.96,20.06,10.8,1,3.119,1.797,-10.5,,,,,10.17|5.23|13.38|19.64
NTAP,35.03,7.99,5.37,9.53,70.744,18.43,1,2.623,5.058,47.5,,,,,18.05|15.73|20.03|14.83
NVAX,1.20,-63.51,-52.48,0.00,27.494,-14.73,0,,2.018,-13.6,,,,,-27.49|-55.41|-33.2|-152.12
OXY,56.76,14.86,-23.55,146.24,69.757,22.42,1,0.85,2.688,13.6,,,,,12.91|13.98|35.86|10.6
PATH,6.61,10.43,15.24,8.72,83.05,19.58,1,0.631,3.953,-0.2,,,,,-5.15|-6.87|-31.02|-58.91
PDD,126.06,11.06,10.58,-5.78,55.979,21.62,1,0.927,1.965,-14.7,,,,,28.54|24.24|24.28|8.01
PFE,142.54,-1.34,1.36,-8.55,74.801,11.83,1,,2.251,-3.2,,,,,12.65|3.65|31.04|27.63
POWI,3.38,7.21,3.11,6.89,53.938,3.72,1,1.606,7.58,11.8,,,,,7.69|12.54|26.24|23.38
PYPL,48.94,4.54,5.79,1.16,40.477,15.0,1,1.444,1.434,9.7,,,,,13.04|14.26|8.79|16.43
RIO,165.64,9.34,7.42,22.91,29.751,17.29,1,,2.681,8.3,,,,,21.57|18.42|23.49|35.59
SANM,9.95,74.08,44.48,100.30,9.015,2.29,1,0.538,0.779,4.9,,,,,3.14|3.67|3.04|3.7
SO,108.76,5.04,8.34,6.50,48.289,14.46,0,2.499,3.604,1.8,,,,,16.47|15.75|12.04|10.35
SQM,19.15,74.32,18.27,0.00,34.465,15.38,1,0.166,3.614,-7.6,,,,,15.28|12.46|36.55|20.69
SRE,57.89,1.73,1.56,9.03,42.457,14.43,0,1.996,4.27,-3.7,,,,,26.55|21.64|15.83|11.38
SYK,124.93,8.73,8.84,10.01,65.588,13.21,1,1.887,4.835,-5.1,,,,,13.25|15.44|12.78|11.66
TDG,70.16,17.50,13.29,7.29,59.718,21.91,1,2.041,7.383,-2.1,,,,,21.6|19.73|15.95|14.19
TECK,29.50,40.00,27.46,90.49,35.987,14.91,0,,2.994,12.4,,,,,3.12|35.64|19.05|22.83
TGT,65.63,3.96,0.47,10.72,28.139,3.24,1,6.496,0.617,26.4,,,,,3.84|3.85|2.55|6.55
TSEM,24.77,20.63,10.53,44.18,24.768,15.13,0,5.617,15.272,30.8,,,,,14.43|36.52|15.88|10.22
U,13.84,15.31,7.55,20.54,74.693,-34.99,1,1.169,7.199,1.0,,,,,-36.64|-37.78|-66.1|-47.96
UMC,45.96,18.16,2.21,101.07,30.603,20.82,1,,5.832,48.8,,,,,20.95|27.02|32.4|23.74
URI,67.18,10.20,5.04,16.34,38.48,15.32,1,1.372,3.991,19.5,,,,,16.78|16.91|18.08|14.27
PSTG,25.65,22.52,21.03,22.63,70.23,5.75,1,1.582,6.515,-5.4,,,,,3.37|2.17|2.65|-6.57
POWL,7.60,8.35,4.5,10.89,30.103,16.513,1,2.993,6.716,9.5,,,,,14.8|7.8|2.58|0.13
FIX,60.77,42.62,38.43,69.57,25.661,12.073,1,0.726,5.413,23.7,,,,,7.43|6.21|5.94|4.66
GOOG,4358.34,23.55,20.05,90.34,60.897,37.919,1,1.74,9.775,9.6,,0.75,3,,28.6|24.01|21.2|29.51
PEP,190.48,5.35,4.29,5.16,54.171,9.149,1,3.163,1.966,-6.8,,,,,10.48|10.01|10.39|9.66
TMUS,185.26,6.86,9.48,14.27,63.054,11.646,1,0.777,2.01,-13.2,,,,,13.93|10.59|3.25|3.77
BKNG,149.47,9.00,14.95,14.51,86.987,22.227,1,1.148,5.399,4.0,,,,,24.78|20.07|17.89|10.63
MAR,98.31,299.93,4.69,16.14,79.037,35.969,1,2.38,13.685,11.3,,,,,9.46|13.0|11.35|7.93
MNST,94.26,15.26,18.06,15.14,55.471,23.108,1,3.543,10.72,19.6,,,,,20.14|22.84|18.88|24.86
ADP,106.00,5.82,6.92,10.27,48.653,20.118,1,,4.83,13.0,,,,,19.84|19.54|18.94|17.87
CSX,93.36,7.66,-0.92,24.35,47.071,21.553,1,1.934,6.433,22.0,,,,,23.87|25.03|27.7|30.19
CMCSA,85.03,-2.45,1.39,-18.58,69.39,15.004,1,,0.681,-12.8,,,,,12.83|12.43|4.06|11.89
MDLZ,79.53,4.08,7.79,4.30,31.146,6.638,1,2.612,2.004,6.3,,,,,13.15|12.06|7.5|11.07
ORLY,72.92,7.20,7.92,9.65,51.636,14.303,1,1.933,3.926,-4.0,,,,,14.28|14.84|15.08|16.24
AEP,69.60,7.56,11.28,6.48,46.352,16.289,0,2.228,3.054,1.3,,,,,14.61|11.35|12.3|14.27
NXPI,57.79,16.15,2.37,27.75,56.102,21.031,1,0.72,4.383,-5.1,,,,,22.79|21.26|21.45|17.23
CTAS,81.89,8.35,8.71,11.04,50.669,17.568,1,3.208,7.269,10.7,,,,,17.53|16.38|15.29|15.73
WBD,65.93,,-2.95,0.00,45.748,-4.665,1,,1.772,-0.6,,,,,-29.2|-7.45|-21.58|9.82
ROST,80.54,10.58,11.86,17.89,32.74,9.74,1,2.766,3.387,24.0,,,,,9.89|9.2|8.09|9.11
REGN,76.15,17.32,5.92,16.74,44.458,29.648,1,1.061,4.902,7.5,,,,,31.07|30.14|35.64|50.25
PCAR,69.84,1.55,-14.16,18.25,13.715,8.913,1,1.044,2.511,14.5,,,,,12.36|13.1|10.45|7.93
BKR,60.05,4.90,0.2,1.71,23.657,11.171,1,2.441,2.166,7.0,,,,,10.81|7.72|-2.73|-1.61
FAST,54.75,12.96,10.94,15.56,44.701,15.392,1,3.116,6.257,7.8,,,,,15.25|15.72|15.57|15.39
EA,52.62,9.71,0.91,12.46,78.967,11.778,1,1.821,6.987,3.5,,,,,15.02|16.83|10.8|11.29
XEL,48.85,6.39,7.93,8.29,46.825,14.144,0,1.999,3.342,-1.1,,,,,14.4|12.47|11.34|11.89
FANG,57.09,25.50,18.09,47.75,72.246,1.964,1,1.163,3.949,16.9,,,,,33.44|39.66|47.31|33.49
FER,47.07,4.80,5.24,10.83,87.139,9.224,1,,4.179,-2.6,,,,,38.0|7.21|3.15|14.11
EXC,47.30,4.62,4.58,3.18,42.364,11.212,0,2.442,1.868,-0.8,,,,,10.68|10.71|10.77|9.01
TTWO,45.42,29.60,18.15,69.31,57.671,-4.48,1,0.795,6.824,5.7,,,,,-79.5|-69.99|-21.02|11.93
KDP,42.34,58.15,9.19,11.63,53.777,10.812,1,1.393,2.499,8.7,,,,,9.39|14.72|10.21|-0.01
ODFL,44.12,7.49,-4.77,20.03,39.566,18.461,1,2.137,7.875,12.7,,,,,20.4|21.13|22.0|19.68
CCEP,48.86,3.01,2.27,4.01,35.577,9.291,1,,1.991,14.6,,,,,7.07|9.12|8.78|7.18
IDXX,44.10,9.39,13.08,11.80,62.053,24.634,1,2.977,9.919,-9.9,,,,,22.78|23.08|20.17|23.17
ADSK,49.45,13.78,18.28,20.99,92.434,19.488,1,0.905,6.587,-7.7,,,,,18.14|16.48|16.44|11.33
ALNY,27.50,48.46,82.57,78.41,79.654,12.55,1,,5.724,-41.2,,,,,-12.37|-24.08|-109.04|-101.01
TRI,42.76,8.14,5.36,10.85,39.462,19.927,1,,5.58,-9.9,,,,,29.65|23.12|27.51|-8.71
PAYX,41.56,5.62,16.88,8.55,74.286,27.029,1,,6.382,12.8,,,,,29.74|32.03|31.1|30.2
ROP,38.77,8.41,12.07,11.10,69.525,21.123,1,1.539,4.682,2.2,,,,,22.01|22.15|18.35|16.66
GEHC,30.72,5.44,5.96,7.01,39.528,9.1,1,1.514,1.445,-6.9,,,,,10.42|8.25|10.72|13.04
KHC,30.65,-1.96,-1.75,-20.78,33.974,-23.049,1,4.814,1.227,7.9,,,,,10.62|10.68|8.94|3.93
DXCM,31.49,12.18,16.15,27.63,62.473,19.311,1,1.398,6.337,23.2,,,,,14.29|14.95|11.73|8.86
CPRT,26.96,-2.30,1.05,-32.08,47.523,33.482,1,1.649,5.812,-18.8,,,,,32.15|31.99|31.14|34.78
KKR,91.06,-59.48,34.83,27.09,54.151,11.681,1,0.721,3.573,-5.4,,,,,22.42|36.95|-7.32|76.74
AZN.L,248.01,7.73,,12.10,81.69,17.189,1,1.31,4.236,-14.2,,,,,13.01|13.0|7.41|0.3
SHEL.L,238.26,19.22,,77.01,26.093,7.014,1,0.782,0.842,11.0,,,,,5.66|6.11|11.1|7.69
HSBA.L,342.10,5.71,,13.75,,34.977,0,1.305,5.596,25.1,,,,,37.42|39.83|30.95|25.26
ULVR.L,129.28,2.35,,4.69,47.068,18.749,1,3.432,2.343,0.5,,,,,10.95|12.55|12.72|11.53
BP.L,108.06,11.65,,98.15,28.91,1.663,1,2.275,0.584,9.8,,,,,0.21|7.31|-1.04|4.83
RIO.L,155.76,9.17,,23.17,29.751,17.291,1,1.334,2.642,7.0,,,,,21.53|18.61|22.31|33.26
GSK.L,97.97,4.05,,3.98,73.493,17.782,1,1.604,2.331,1.1,,,,,8.21|16.25|51.0|17.76
DGE.L,46.01,-3.08,,-1.84,60.003,12.189,1,6.769,2.47,2.7,,,,,19.09|21.62|20.86|20.89
REL.L,57.64,5.14,,10.82,66.42,21.533,1,1.651,4.685,-3.8,,,,,20.5|19.44|19.1|20.31
BATS.L,124.81,2.46,,3.05,82.716,30.316,1,1.855,3.825,2.4,,,,,11.7|-52.82|23.93|26.43
GLEN.L,80.54,15.73,,193.71,2.474,0.147,0,0.182,0.346,10.0,,,,,-1.17|1.47|6.45|2.13
LSEG.L,51.76,6.70,,14.07,88.746,13.364,1,1.273,4.233,-5.3,,,,,10.4|11.31|12.64|9.06
NG.L,74.95,11.29,,13.79,100.0,18.324,0,1.361,3.348,-4.0,,,,,15.79|11.54|36.0|12.75
BA.L,75.06,17.15,,11.11,13.315,7.277,1,1.819,2.018,8.1,,,,,7.76|8.41|7.87|9.79
RR.L,154.19,8.72,,36.34,28.802,27.543,1,1.968,5.258,22.3,,,,,13.14|14.58|-8.83|1.11
VOD.L,34.35,10.17,,1.28,31.47,-0.981,1,0.716,0.768,11.3,,,,,-11.13|3.1|31.42|6.04
BARC.L,86.88,7.92,,20.00,,26.768,0,0.485,2.439,13.7,,,,,21.92|18.19|21.16|27.46
LLOY.L,84.15,10.42,,45.12,,26.495,0,0.545,3.376,15.5,,,,,22.32|26.92|23.32|31.27
PRU.L,35.15,121.71,,15.86,41.388,27.573,1,0.731,2.591,2.4,,,,,18.93|15.71|-12.71|-7.7
TSCO.L,38.61,1.75,,6.59,7.626,2.424,1,2.167,0.414,5.3,,,,,2.29|2.59|1.01|2.48
7203.T,231.32,4.46,,0.00,16.71,7.592,1,1.346,0.717,-7.1,,,,,9.92|10.97|6.6|9.08
6758.T,141.65,3.10,,0.00,32.248,-2.619,1,2.594,1.752,-3.0,,,,,9.49|8.62|9.16|8.89
8306.T,256.01,116.36,,0.00,,28.508,0,,5.989,26.1,,,,,22.88|25.3|9.46|-2.82
6861.T,125.36,20.71,,0.00,83.663,38.073,1,3.361,15.684,25.2,,,,,37.64|38.21|39.35|40.17
9984.T,190.93,7.27,,0.00,51.498,64.143,0,,3.844,5.3,,,,,15.66|-3.71|-15.32|-27.45
6098.T,111.04,9.52,,0.00,59.183,13.44,1,1.319,4.715,42.5,,,,,11.48|10.35|7.87|10.34
9983.T,152.82,15.92,,0.00,54.662,13.06,1,3.544,6.233,19.1,,,,,11.98|10.71|11.88|7.96
8035.T,158.69,37.07,,0.00,45.562,23.509,1,1.211,9.487,21.4,,,,,22.38|19.88|21.35|21.81
4063.T,68.70,9.07,,0.00,33.928,18.433,1,1.065,4.136,-2.3,,,,,20.85|21.54|25.21|24.11
